,id,tid_not_to_be_used,airline,tag,tweet
4253,162333,6.00593E+17,SouthWest,rO(x6c15'Can,Worst flying experience in my life @SouthwestAir
4254,162410,6.0064E+17,SouthWest,rO(x6c15'Can,@SouthwestAir fuck you
4255,162464,6.00663E+17,SouthWest,rO(x6c15'Can,@SouthwestAir conf #8WI6W2. Flght attendant NEVER made attempt to sit my kids together or me near kids despite empty seats at boarding (1)
4256,162482,6.0067E+17,SouthWest,rO(x6c15'Can,"Officially next flying @SouthwestAir the customer service is horrible can't believe they pride themselves on that, you can keep your voucher"
4257,162501,6.00676E+17,United,rO(x6c15'Can,@Wisc_Mike @michellemalkin @KirstenPowers @FoxNews @united United says a lot of things but since merger it is worst airlines in US
4258,162537,6.00688E+17,American,rO(x6c15'Can,@AmericanAir Your ticket agent at GSP stomped off &amp; 4 of us will miss our flight. Um... http://t.co/G8goyQCfWy
4259,162568,6.00695E+17,American,rO(x6c15'Can,@AmericanAir why am consistently disappointed with every aspect of flying AA. This time the check in staff at Boston
4260,162572,6.00696E+17,American,rO(x6c15'Can,".@AmericanAir auto called me, sends me to an agent that has no idea what the problem is and promptly dumps me into a hold que. #BadService"
4261,162604,6.00704E+17,Delta,rO(x6c15'Can,I spent $8.49 on a fruit/cheese plt w almonds and no almonds!! Wtf? I guess I'll wait to eat in HNL @DeltaAssist
4262,162724,6.00738E+17,Delta,rO(x6c15'Can,Hey @Delta @DeltaAssist what is the point of boarding zones when they are NEVER enforced?? Another flight here in Detroit. #delta #dtw
4263,162729,6.0074E+17,AlaskaAir,rO(x6c15'Can,mechanical issues with @AlaskaAir delayed my flight to tomorrow - thanks for making my trip $500 more expensive due to a loss day at work.
4264,162738,6.00741E+17,American,rO(x6c15'Can,"@AmericanAir - i booked this morn. Same tix now $200 less. Your rep says ""too bad."" No 24 hr grace period? After 90 mins on phone? #weak"
4265,162769,6.00748E+17,United,rO(x6c15'Can,@united Your customer service is HORRID! 2 full rows of exit seats EMPTY &amp; even once on the plane &amp; everyone seated I asked to move. (1/2)
4266,162808,6.00757E+17,American,rO(x6c15'Can,So annoyed with @AmericanAir customer service. Not a single person has tried to help resolve my lost and found issue. Nor answer the phone!
4267,162900,6.00778E+17,Delta,rO(x6c15'Can,@DeltaAssist  no reason for me to be treated this way. Employees way stressed out and made inconsistent decisions your CEO wouldn't like.
4268,162976,6.00805E+17,SouthWest,rO(x6c15'Can,"Wait, so @SouthwestAir stopped a woman calling her husband after he sent her a suicidal text message? Seriously? What were they thinking?"
4269,163030,6.00819E+17,American,rO(x6c15'Can,@AmericanAir still waiting for lost luggage. Not sure why taking so long. Knew it at 9:00 am.
4270,163063,6.00834E+17,Delta,rO(x6c15'Can,@DeltaAssist the constant delays on flight 2478 from jan-atl are making me miss my connection to Tys. No waiting on gate. Ridiculous.
4271,163096,6.00847E+17,Delta,rO(x6c15'Can,@DeltaAssist fed up with poor maintenance of CRJ2 planes.  Refuse to fly DAY to DET in future.  Too many equipment delays. Diamond Medallian
4272,163123,6.00856E+17,American,rO(x6c15'Can,@AmericanAir hi guys I've been waiting on a new plane for 7 hours flight 2320 Chicago to Manchester. there's been an empty customer service
4273,163125,6.00857E+17,SouthWest,rO(x6c15'Can,"""@winn1_winn: Joe. My. God.: LOUISIANA: Bobby Jindal Issues Executive Order Legalizing Anti-G https://t.co/E9865Csyh1 "" @SouthwestAir"
4274,163158,6.00866E+17,SouthWest,rO(x6c15'Can,Fuck @BWI_Airport and @SouthwestAir. You have managed to waste over two hours of my life between your delays and miss management of baggage
4275,163161,6.00867E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir needs to give me a refund because out of 8 flights I've taken this year, ZERO have been on time departures #poorservice #cmon"
4276,163201,6.0089E+17,JetBlue,rO(x6c15'Can,"It was bad enough my @JetBlue flight was delayed 3 hours, but then @Marriott went and CANCELED my reservation before I arrived. #soldout"
4277,163219,6.00904E+17,American,rO(x6c15'Can,Always amazed with the customer service that @USAirways @AmericanAir CONSISTENTLY FAILS to give #getyourshittogether #flydelta
4278,163237,6.00922E+17,United,rO(x6c15'Can,Trying to fly @United 2 LAX &amp; baggage got turned away at gate cuz employees wanted to go home early. #fail never flying United again #travel
4279,163246,6.00934E+17,United,rO(x6c15'Can,@united diverted mid-flight to LAX. Comical at this point. Let's see what happens next! How much can one company screw up in a day?!
4280,163308,6.0101E+17,United,rO(x6c15'Can,@United another terrible story 24 hours later still having issues #lostbag #delays #terriblecustomerservice willNEVER fly again
4281,163356,6.01028E+17,United,rO(x6c15'Can,@NickGeyer @united I'm sorry dude lol that's disgusting. Did you use the flash to get that picture?? Hopefully not caught lol
4282,163378,6.01039E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir Husband's flight from PIT to ORD left early &amp; now on standby, but he might get stuck in ORD w/o a connection 2 SEA. Help plz!"
4283,163429,6.01058E+17,American,rO(x6c15'Can,Just paid double the price for an airline ticket because @AmericanAir didn't send me a reminder to purchase my ticket that was on hold .
4284,163450,6.01069E+17,SouthWest,rO(x6c15'Can,"Incredibly disappointed by @SouthwestAir. I've always been a fan, but after this last experience and unreasonable response, I'm floored."
4285,163453,6.01071E+17,AlaskaAir,rO(x6c15'Can,"@AlaskaAir still waiting for a reply to my email... i'm still stuck in reno btw, more than 24 hours later. #nightmare #nevertravelingagain"
4286,163465,6.01073E+17,American,rO(x6c15'Can,@AmericanAir plantinum flyer disappointed enough in @AmericanAir to start from scratch with @Delta. #Award #Travel #fail
4287,163508,6.01093E+17,United,rO(x6c15'Can,.@United. It is beyond me why one of your reps would ask me to get on a flight delayed almost an hour when my connection was only 50 min.
4288,163564,6.01118E+17,SouthWest,rO(x6c15'Can,Supposed to take off on my @SouthwestAir flight almost an hour ago! Sitting on plane with no update from crew! #badcustomerservice #nogood
4289,163578,6.01123E+17,United,rO(x6c15'Can,@united then reservations failed to get me on boston flight they said I was on
4290,163579,6.01123E+17,United,rO(x6c15'Can,@united am I going to miss my connection in Houston?
4291,163592,6.0113E+17,SouthWest,rO(x6c15'Can,@SouthwestAir why is flight 409 from PIT delayed twice in the last hour. What's happening?
4292,163626,6.01143E+17,American,rO(x6c15'Can,"If weather at a destination cancels a flight shouldn't other flights to that destination be cancelled, @AmericanAir? #somethingdoesntaddup"
4293,163674,6.01161E+17,JetBlue,rO(x6c15'Can,"@JetBlue accidentally left something on flight #15 this morning, called Jet Blue baggage, no one answers or calls back  #badcustomerservice"
4294,163684,6.01165E+17,SouthWest,rO(x6c15'Can,@SouthwestAir loyal SWA fan but less so after this 3 hour trip I'm having to make to retrieve a bag from a cancelled flight. Reciprocation?!
4295,163873,6.01263E+17,United,rO(x6c15'Can,@united My flight was canceled then not cancelled. I may miss my connecting flight and have my best friend's wedding. Hoping you can help.
4296,163931,6.01358E+17,American,rO(x6c15'Can,Calling @AmericanAir piss poor would be a gross understatement at this point
4297,163938,6.01362E+17,American,rO(x6c15'Can,@AmericanAir Too late now. I was on a flight out of JFK.
4298,163962,6.01378E+17,United,rO(x6c15'Can,@united frustrating sitting at the gate waiting to push TPA 1090 what's the hold up
4299,163979,6.01386E+17,SouthWest,rO(x6c15'Can,"@AR_aces23 @AmericanAir that's why I only fly @SouthwestAir if possible.  Sorry buddy, kick some AA butt!"
4300,163984,6.01388E+17,SouthWest,rO(x6c15'Can,Booked my @SouthwestAir flight this morning to @VisitTampaBay! Can't wait to spend some time with my family! __
4301,164034,6.0141E+17,American,rO(x6c15'Can,"hey @MesaAirlines and @AmericanAir should I just assume my other shoe will be lost on my way back to burbank, you guys should get the pair"
4302,164071,6.01426E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir I actually fly Southwest all the time. But even if I check in the minute I'm allowed to, I'm already late Bs."
4303,164125,6.0144E+17,JetBlue,rO(x6c15'Can,"@JetBlue But none of yours land at @Atlanta_Airport, the world's busiest. Sad face. #nojettingfotatlanta"
4304,164128,6.01443E+17,American,rO(x6c15'Can,These airlines get the most hate on social media via @FortuneMagazine http://t.co/cGiw3W371X  I'm not alone in my boycott of @AmericanAir
4305,164180,6.01463E+17,American,rO(x6c15'Can,Once sitting on hot plan waiting come on @AmericanAir its 92 degrees on plane can we please get some air #flightAA3305 #hotplane
4306,164212,6.0148E+17,JetBlue,rO(x6c15'Can,"Wish I was flying @JetBlue today. When are you going to fly to Rapid City, SD?! Obviously never. Oh well. See you soon, JB."
4307,164305,6.01511E+17,United,rO(x6c15'Can,@united 5557 has been delayed for almost an hour -sitting on plane if flight gets cancelled can I b backed up on 7 pm non stop? FC? B9v1fd
4308,164329,6.01519E+17,AlaskaAir,rO(x6c15'Can,@AlaskaAir bag got damaged but they immediately gave me a new on. Transferred my stuff and was on my way. #awesomecustomerservice #thankyou
4309,164371,6.01536E+17,United,rO(x6c15'Can,@united 45 mins for flight from Indy. 50 mins and counting for checked luggage. Why do ur ops at ORD suck all the time
4310,164375,6.01537E+17,United,rO(x6c15'Can,"Disappointed, deleting account, keep your mileage. Serving overseas when mileage got deleted @united #erasing11years"
4311,164400,6.01542E+17,United,rO(x6c15'Can,Hey @united. I sent 11 separate #bugbounty submissions and only rcvd 1 reply back. I don't want to waste my time if not being looked at.
4312,164501,6.01562E+17,AlaskaAir,rO(x6c15'Can,@ohnishilpatel @darsakpatel Naw @AlaskaAir sucks its uncomfortable on those tiny seats. And you've barely flown anywhere!
4313,164552,6.01576E+17,American,rO(x6c15'Can,Highly disappointed wit @AmericanAir an how they handled major delay at Pcola airport.  Stood in line for hr with no flght updates. Bad serv
4314,164682,6.01631E+17,SouthWest,rO(x6c15'Can,"@SouthwestAir Flt 330 #awful. Order: DEWARS rocks came poured - cup half empty. Paid $8 - internet #fail, and she only one bag of p-nuts #__"
4315,164736,6.01693E+17,American,rO(x6c15'Can,@AmericanAir of course...5 hours late and still without luggage. I've never been more abused by an airline DO NOT FLY #americanairlines
4316,164759,6.01711E+17,American,rO(x6c15'Can,@AmericanAir fuck you and get my luggage to Hawaii you pieces of shit.
4317,164782,6.0173E+17,United,rO(x6c15'Can,Mahalo to the @united flight 1706 pilots for getting us to lax on time after leaving 45 minutes late. East coast bound now!
4318,164848,6.01761E+17,American,rO(x6c15'Can,@AmericanAir very disappointing experience at SAT.....delayed flights and missed connections handled very poorly and was disorganized...
4319,164883,6.01775E+17,American,rO(x6c15'Can,"@AmericanAir Hello, do you even inform your connections that a flight is delayed and passenger could be slightly late ? This is not my fault"
4320,164890,6.01779E+17,Delta,rO(x6c15'Can,@DeltaAssist westjets Columbus to DTW. I've never been on a westjets flight that was on time.  20 mins to get our gate side bags? C'mon!
4321,164940,6.01798E+17,United,rO(x6c15'Can,@united your terms &amp; conditions are making your frequent flier's lives more inconvenient.
4322,164977,6.01812E+17,United,rO(x6c15'Can,@AmericanAir it wasn't a delayed situation. Just wanted to pass along a best practice from @united   You should do this at American
4323,165003,6.01822E+17,American,rO(x6c15'Can,"@AmericanAir I don't know what research is involved, but shouldn't take 2 weeks to respond to a complaint... And I'm still waiting"
4324,165024,6.01839E+17,American,rO(x6c15'Can,@RobotCowboyATX @AmericanAir are you still at the airport? Since this am?? That's nuts. Never would have happened on @SouthwestAir
4325,165038,6.01845E+17,Delta,rO(x6c15'Can,@DeltaAssist we're stuck on the tarmac at LGA. Please hold flight 2022 to FLL - I really don't want to miss our connection w/ 5 students...
4326,165063,6.01849E+17,SouthWest,rO(x6c15'Can,@SouthwestAir do your flights from SFO to LAX ever leave on time?? #getittogether
4327,165094,6.01863E+17,American,rO(x6c15'Can,@AmericanAir You are ruining my honeymoon. Delays to Miami and unwillingness to hold the plane on last flight out show you don't care.
4328,165172,6.01887E+17,SouthWest,rO(x6c15'Can,"Wait, @SouthwestAir doesn't support Apple Watch but United, Alaska Air, and every other airline I use does? I... I don't understand."
4329,165215,6.01902E+17,SouthWest,rO(x6c15'Can,@SouthwestAir you can email me that my flights delayed but not that it's changed gates???
4330,165258,6.01919E+17,United,rO(x6c15'Can,"After 3hr delay @united ""lost"" some seats, just announced ""take any open seat""--high stakes musical chairs, losers  r left behind"
4331,165432,6.02084E+17,United,rO(x6c15'Can,First of all fuck whoever cancelled sky mall magazine and second babies should be sedated before entering a plane #aggressive @united
4332,165447,6.02096E+17,American,rO(x6c15'Can,Cheated on @AmericanAir today with @AirCanada and I feel awful about it. Air Canada is garbage. I'll be back soon AA #imsorry
4333,165469,6.02108E+17,American,rO(x6c15'Can,@AmericanAir We have been waiting at Providenciales airport since 8am yesterday (22nd May) When our flight was delayed due to technical.
4334,165488,6.02118E+17,SouthWest,rO(x6c15'Can,"Just bought my @SouthwestAir tix for my trip to Charlotte, NC!! Can't wait to see my friends at @WingateUniv for homecoming!!!"
4335,165510,6.02131E+17,American,rO(x6c15'Can,@AmericanAir sitting here and there is no crew for our flight to Charleston #5828. Already delayed 30 minutes. What's the deal?
4336,165512,6.02133E+17,American,rO(x6c15'Can,@AmericanAir is the worst customer service of any airline that I have met with. 1 hour to receive the wrong advice and the manager hangs up
4337,165721,6.02273E+17,SouthWest,rO(x6c15'Can,Suck on a @SouthwestAir flight on the run way... #sigh #SafetyFirst
4338,165742,6.02287E+17,SouthWest,rO(x6c15'Can,Never flyin @SouthwestAir again took 40minutes 2get my luggage Sticking 2@AmericanAir where my luggage is already available when I get there
